id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
65565,MI,F,707.0,0,13,73,4,10.0,282,393.0,383,474.0,15832
171631,CA,F,1537.0,19,13,58,11,10.0,495,509.0,528,544.0,17689
24869,SC,F,682.0,2,3,63,8,8.0,366,464.0,421,498.0,14538
129846,SD,M,867.0,2,1,51,12,11.0,483,492.0,524,536.0,18757
150379,CA,F,1943.0,45,12,54,20,20.0,312,353.0,355,381.0,16083
36590,FL,M,1037.0,0,44,27,10,10.0,439,456.0,511,529.0,18050
59744,IN,F,595.0,0,0,77,9,16.0,284,317.0,333,406.0,13860
31893,IL,F,375.0,8,6,13,20,20.0,267,270.0,295,296.0,8354
46884,AL,F,397.0,1,0,74,9,15.0,229,329.0,336,386.0,13233
66745,MI,F,584.0,0,4,68,15,5.0,283,386.0,307,386.0,14843
10709,WA,,534.0,1,1,48,13,23.0,206,231.0,248,272.0,9104
73984,MI,M,362.0,0,1,91,9,10.0,209,235.0,246,275.0,8558
27597,GA,M,991.0,3,2,46,5,9.0,493,506.0,532,548.0,17344
150587,CA,U,1805.0,33,11,58,10,20.0,398,394.0,441,447.0,14703
187191,GA,,2639.0,68,3,39,15,25.0,436,594.0,584,764.0,35502
85357,MN,F,476.0,0,2,80,10,15.0,202,274.0,236,304.0,10581
156866,CA,M,3393.0,97,6,50,20,25.0,537,553.0,589,580.0,22083
164513,AE,F,0.0,0,0,0,12,50.0,0,0.0,0,0.0,0
163369,CA,,2250.0,99,44,16,6,6.0,181,159.0,192,167.0,11346
551,TX,F,340.0,1,3,80,15,20.0,180,227.0,235,279.0,9343
18750,NC,female,482.0,1,0,72,12,20.0,302,328.0,396,462.0,15573
81277,WI,F,322.0,0,0,84,15,25.0,233,258.0,291,320.0,10317
128121,TX,F,655.0,0,1,72,9,10.0,406,432.0,430,481.0,16426
84199,MN,F,908.0,0,0,79,5,5.0,487,482.0,499,493.0,14526
183476,WA,F,718.0,3,4,59,11,25.0,471,508.0,497,541.0,18190
162994,CA,M,2750.0,75,34,20,10,10.0,252,332.0,302,392.0,19558
32040,GA,M,397.0,1,0,91,9,20.0,184,219.0,237,285.0,9831
65968,MI,M,1040.0,4,0,56,7,9.0,220,309.0,256,278.0,14610
135896,Arizona,M,675.0,17,2,7,6,2.0,186,238.0,207,265.0,11355
46461,FL,M,719.0,0,2,36,11,12.0,381,398.0,389,410.0,13552
2396,FL,,588.0,1,10,21,8,5.0,233,249.0,254,266.0,10309
93500,IL,F,1053.0,0,20,73,8,10.0,368,419.0,402,465.0,15176
90899,IL,F,419.0,0,0,72,12,17.0,279,295.0,296,303.0,7285
116542,TX,U,481.0,1,0,79,15,20.0,172,218.0,227,264.0,9264
29868,GA,F,803.0,2,3,49,20,25.0,397,407.0,432,441.0,15380
171521,CA,F,886.0,6,12,58,5,6.0,318,339.0,360,388.0,12332
18953,NC,female,1093.0,19,2,37,7,11.0,580,587.0,629,636.0,20815
102780,MO,F,257.0,0,1,75,10,16.0,148,264.0,194,273.0,10050
136372,Arizona,M,1453.0,17,10,2,25,10.0,419,426.0,486,497.0,24530
19581,NC,female,821.0,0,0,64,6,25.0,427,433.0,456,475.0,15937
121410,TX,M,931.0,12,10,47,15,15.0,416,636.0,543,725.0,29273
99736,MO,F,496.0,0,0,87,5,20.0,330,349.0,360,390.0,13546
54441,MS,female,463.0,0,0,56,12,30.0,181,231.0,227,258.0,8369
144735,CA,F,5649.0,96,6,56,8,10.0,750,828.0,801,888.0,37961
39257,FL,J,1093.0,2,6,30,9,25.0,364,424.0,392,441.0,15640
136716,Arizona,M,852.0,0,9,14,12,25.0,344,450.0,394,498.0,19967
145310,CA,F,3100.0,79,35,25,18,20.0,133,488.0,306,497.0,18262
40351,FL,,1074.0,4,5,26,28,30.0,505,524.0,528,553.0,16470
43321,FL,,1452.0,12,4,5,25,25.0,352,397.0,410,467.0,20619
14009,MI,F,813.0,6,4,65,9,3.0,246,263.0,297,313.0,11406
187517,TX,M,333.0,0,1,81,16,25.0,205,219.0,278,319.0,10286
22924,SC,F,536.0,0,0,88,4,10.0,261,296.0,278,307.0,8438
65124,MI,F,850.0,2,0,88,8,5.0,484,501.0,465,495.0,17174
98437,IL,F,443.0,0,1,87,5,10.0,268,347.0,320,380.0,12966
54369,MS,M,467.0,1,0,83,6,6.0,206,261.0,260,308.0,9725
155856,CA,F,1207.0,8,12,46,7,10.0,284,303.0,458,488.0,19872
107321,NE,M,490.0,0,2,84,3,20.0,250,299.0,288,345.0,11320
139500,NM,F,805.0,0,5,49,8,20.0,207,243.0,237,289.0,10226
108381,LA,M,638.0,0,19,54,15,20.0,220,243.0,255,291.0,11076
129653,CO,M,1208.0,2,2,38,15,15.0,571,594.0,616,660.0,20295
102795,MO,M,198.0,0,0,86,15,10.0,208,252.0,261,297.0,9961
178085,OR,M,443.0,0,5,21,10,20.0,204,218.0,232,267.0,9473
12819,MO,F,1284.0,35,3,74,13,20.0,410,539.0,532,642.0,24921
99543,MO,M,675.0,1,1,81,5,15.0,312,352.0,343,365.0,10538
65804,MI,F,668.0,0,11,75,6,10.0,272,369.0,311,391.0,17206
35947,FL,F,575.0,0,17,27,7,14.0,232,259.0,255,289.0,9634
152961,CA,F,2375.0,75,13,36,20,8.0,428,471.0,535,571.0,23387
161129,CA,F,1091.0,9,2,62,11,20.0,330,348.0,382,397.0,14093
177315,OR,M,1015.0,5,8,38,8,15.0,354,360.0,404,422.0,13340
104755,KS,M,1413.0,21,3,16,8,16.0,634,665.0,727,755.0,27583
147838,CA,F,3738.0,86,24,42,16,20.0,534,581.0,599,683.0,26455
182748,WA,male,849.0,10,4,48,13,12.0,281,327.0,327,380.0,14308
177238,OR,F,871.0,8,2,45,9,12.0,309,344.0,362,390.0,15151
191138,TX,F,571.0,1,2,67,15,15.0,300,333.0,336,366.0,10689
133932,WA,male,0.0,0,4,29,4,5.0,55,68.0,63,89.0,8170
120608,TX,,375.0,0,4,72,15,15.0,182,207.0,208,232.0,8256
11562,CA,F,3435.0,91,26,40,32,50.0,490,546.0,560,614.0,26467
87541,WA,F,466.0,0,4,61,5,5.0,211,252.0,244,289.0,10094
1722,CA,M,1668.0,12,9,60,13,10.0,648,664.0,663,668.0,20187
32843,FL,M,546.0,0,0,63,15,15.0,283,256.0,344,322.0,10785
77439,WI,male,713.0,0,2,91,11,17.0,360,372.0,408,429.0,12547
140457,NM,M,576.0,1,0,51,6,10.0,263,355.0,304,338.0,12326
70144,FL,F,585.0,0,0,33,13,15.0,459,393.0,445,427.0,8656
157947,CA,F,2022.0,52,14,44,4,5.0,441,534.0,496,569.0,21300
137680,Arizona,Female,786.0,2,2,27,6,5.0,220,264.0,274,318.0,11624
153708,CA,F,1406.0,21,21,35,15,21.0,431,536.0,453,556.0,21369
27217,GA,F,503.0,1,0,84,20,15.0,239,275.0,287,324.0,10308
1442,MO,F,1602.0,32,4,67,18,24.0,459,475.0,561,593.0,18855
38327,FL,M,736.0,0,69,16,10,11.0,274,276.0,311,316.0,11510
109287,LA,F,393.0,0,0,92,4,5.0,130,147.0,178,213.0,5559
77784,WI,F,987.0,2,1,80,10,16.0,430,469.0,476,521.0,18625
22098,NC,female,529.0,1,2,73,2,2.0,254,301.0,284,326.0,11595
156224,CA,M,4933.0,94,14,26,26,30.0,691,736.0,762,816.0,37073
169224,CA,F,1178.0,0,3,48,15,36.0,482,507.0,543,573.0,16952
146341,CA,M,2397.0,77,13,47,9,20.0,409,486.0,402,459.0,16946
102630,MO,M,651.0,0,0,75,3,5.0,336,415.0,395,459.0,15058
119362,TX,F,1711.0,34,2,66,16,45.0,400,806.0,566,810.0,33841
92962,CA,M,3663.0,87,14,52,20,20.0,749,777.0,784,818.0,27400
14420,SC,F,473.0,0,0,80,8,10.0,300,319.0,333,373.0,11482
157687,CA,F,4954.0,99,6,55,7,15.0,1106,1195.0,1086,1146.0,42857
145436,TX,M,775.0,1,5,59,25,10.0,494,465.0,489,467.0,14903
62795,IN,F,505.0,1,1,43,20,20.0,273,330.0,316,356.0,10974
80153,WI,male,416.0,0,2,62,15,5.0,247,297.0,292,340.0,11789
21107,NC,,678.0,4,1,56,8,7.0,260,289.0,303,335.0,11906
164551,CA,F,1158.0,3,3,64,4,3.0,369,398.0,373,386.0,11592
53485,TN,F,861.0,0,6,44,7,7.0,248,314.0,278,328.0,16517
25331,SC,F,407.0,0,1,79,16,22.0,157,193.0,221,260.0,7762
189130,IL,M,1094.0,2,23,66,20,51.0,363,388.0,421,444.0,15967
190840,IL,M,485.0,0,3,60,21,25.0,297,309.0,329,340.0,10899
341,GA,F,517.0,0,0,87,11,25.0,327,375.0,389,416.0,12605
109240,LA,M,445.0,1,0,96,6,7.0,180,210.0,226,256.0,7560
6028,NE,M,2458.0,73,6,56,13,15.0,1178,1203.0,1095,1118.0,58088
169722,CA,F,1428.0,3,29,49,25,20.0,301,277.0,322,297.0,9201
91467,IL,F,693.0,1,0,81,6,8.0,407,399.0,390,386.0,11864
88537,IL,M,873.0,0,4,75,3,5.0,211,291.0,251,319.0,14513
162740,CA,F,2807.0,92,21,58,12,14.0,478,497.0,504,542.0,17103
123622,TX,M,351.0,0,19,61,14,25.0,241,278.0,283,304.0,9113
12370,CA,F,2067.0,53,10,54,450,20.0,489,534.0,540,583.0,19624
91453,IL,F,999.0,12,2,80,18,21.0,411,453.0,465,496.0,15934
42543,FL,M,419.0,1,8,53,8,20.0,218,243.0,277,305.0,9540
89768,IL,M,962.0,1,11,69,5,11.0,327,479.0,361,465.0,14486
139175,NM,F,542.0,1,2,56,11,10.0,220,252.0,272,298.0,9481
83559,OK,M,780.0,1,3,36,14,10.0,278,323.0,345,414.0,14360
113312,OK,F,1229.0,4,4,60,5,5.0,546,649.0,555,700.0,30054
117329,TX,F,928.0,2,1,48,12,15.0,408,452.0,444,452.0,17067
56674,KY,M,335.0,0,1,80,6,15.0,137,205.0,166,195.0,6927
40105,FL,F,700.0,0,24,27,15,23.0,228,277.0,309,326.0,13851
76914,IA,M,337.0,0,0,87,9,15.0,220,265.0,258,301.0,8147
7947,MI,M,557.0,1,2,69,9,11.0,279,337.0,321,372.0,12466
166350,CA,F,3333.0,94,9,50,20,25.0,690,871.0,759,913.0,37495
2151,CA,M,1126.0,6,39,38,20,25.0,243,261.0,275,285.0,8614
107298,NE,F,0.0,0,0,0,38,43.0,0,0.0,0,0.0,0
37762,FL,M,1987.0,49,47,20,14,30.0,403,524.0,567,633.0,29344
117383,TX,F,0.0,0,0,0,15,21.0,0,0.0,0,0.0,0
174375,OR,F,1093.0,7,5,44,25,25.0,315,431.0,386,483.0,15130
102742,MO,M,238.0,0,0,82,6,9.0,176,225.0,233,287.0,10253
53793,TN,F,966.0,2,3,47,7,5.0,517,528.0,547,569.0,18463
59070,KY,M,377.0,0,0,85,10,10.0,234,252.0,276,285.0,9657
107279,NE,F,825.0,2,2,68,4,4.0,417,459.0,453,503.0,16332
88886,IL,M,962.0,12,3,67,35,40.0,391,444.0,452,486.0,17404
190552,NM,M,1082.0,2,4,24,10,7.0,482,566.0,522,609.0,22454
148869,CA,M,2362.0,74,9,61,13,15.0,613,632.0,655,678.0,21179
146463,CA,U,2163.0,67,7,66,4,5.0,484,522.0,537,581.0,17262
85204,MN,M,359.0,1,1,85,11,20.0,168,258.0,203,269.0,9568
143782,CA,M,5854.0,99,15,43,28,25.0,927,1077.0,920,993.0,45167
17102,NC,female,685.0,1,0,67,5,7.0,271,314.0,339,396.0,13235
190157,NC,female,603.0,4,3,84,9,15.0,173,215.0,239,329.0,12562
93681,IL,M,682.0,1,0,62,12,16.0,322,359.0,297,336.0,8194
105741,KS,M,581.0,1,5,65,17,20.0,295,349.0,349,402.0,13925
98962,IL,F,380.0,1,1,86,11,25.0,229,277.0,299,351.0,11773
32552,FL,F,1229.0,21,2,30,7,20.0,469,502.0,507,544.0,17313
23465,SC,F,689.0,0,1,69,12,15.0,313,320.0,343,350.0,12601
155130,CA,M,1715.0,34,10,55,4,4.5,607,619.0,647,660.0,21473
15017,FL,F,762.0,7,7,13,8,18.0,254,355.0,327,411.0,17458
123438,TX,F,683.0,0,6,50,6,3.0,449,471.0,484,507.0,19552
178796,WA,F,1648.0,28,5,50,8,9.0,395,488.0,480,542.0,22216
143790,CA,F,5907.0,99,18,26,16,15.0,1285,1340.0,1063,1144.0,91205
173737,HI,M,1473.0,23,17,67,20,20.0,327,324.0,395,382.0,12051
57017,FL,F,484.0,0,8,11,20,20.0,150,243.0,195,266.0,11909
131551,CO,M,645.0,0,3,32,8,10.0,214,308.0,251,313.0,14783
72796,MI,M,577.0,0,1,74,9,15.0,375,380.0,389,394.0,15853
178498,WA,male,1642.0,30,10,32,11,15.0,275,388.0,349,485.0,19679
77742,TX,,1163.0,11,4,41,5,5.0,378,459.0,439,526.0,23408
21204,NC,female,675.0,0,2,69,6,8.0,305,373.0,365,427.0,16318
71146,MI,F,602.0,0,1,87,9,10.0,336,366.0,363,391.0,12418
161230,CA,F,746.0,0,3,64,15,20.0,346,352.0,363,368.0,10165
67712,MI,F,459.0,0,3,41,27,100.0,116,518.0,280,533.0,19070
178540,WA,F,922.0,3,5,52,8,15.0,232,298.0,298,361.0,13725
35306,FL,F,833.0,0,8,21,12,25.0,277,350.0,329,387.0,14317
14984,MN,M,1793.0,38,1,66,14,15.0,781,796.0,832,849.0,27481
53295,TN,F,470.0,0,0,80,12,15.0,235,292.0,275,318.0,8963
115398,OK,F,338.0,0,0,76,5,5.0,203,254.0,242,284.0,9618
24610,SC,M,420.0,0,0,90,4,4.0,225,253.0,249,285.0,9634
116993,TX,M,1576.0,8,0,71,12,10.0,388,418.0,528,579.0,24013
80800,WI,F,677.0,0,0,84,8,8.0,282,303.0,334,370.0,11541
72757,MI,F,559.0,0,1,85,11,21.0,344,361.0,378,403.0,13072
38642,FL,M,731.0,4,24,33,15,10.0,350,385.0,401,432.0,13977
179293,WA,male,1196.0,4,3,49,10,10.0,327,406.0,382,456.0,16530
79427,WI,F,718.0,0,1,80,8,10.0,410,443.0,425,462.0,14721
99813,MO,M,460.0,0,0,72,11,20.0,223,265.0,257,297.0,9579
368,CA,M,2257.0,78,8,50,6,10.0,485,541.0,488,523.0,17885
129200,CO,F,726.0,0,3,37,9,14.0,370,426.0,388,406.0,13631
171215,CA,M,1327.0,8,6,54,11,17.0,397,409.0,435,442.0,15850
41222,FL,M,956.0,3,2,33,11,20.0,348,344.0,412,417.0,13177
44410,FL,M,565.0,0,3,31,6,8.0,154,163.0,180,193.0,6724
175057,OR,M,987.0,1,3,45,12,19.0,361,440.0,400,485.0,18610
83959,MN,F,1138.0,1,3,71,9,16.0,545,613.0,602,672.0,23589
35877,FL,F,535.0,1,3,32,4,5.0,226,236.0,250,265.0,9934
96763,IL,F,427.0,0,1,72,10,20.0,71,141.0,121,253.0,6671
144691,CA,M,5806.0,99,10,46,20,20.0,778,871.0,830,896.0,50987
180805,WA,F,1413.0,22,13,46,6,20.0,306,329.0,397,435.0,18792
180050,WA,F,1180.0,4,8,54,12,25.0,333,385.0,414,464.0,20815
111592,AR,M,318.0,0,9,83,17,16.0,53,105.0,113,152.0,3748
66087,MI,F,554.0,0,4,69,7,20.0,414,424.0,432,445.0,15267
121554,TX,F,1900.0,43,16,38,5,6.0,404,582.0,498,664.0,34592
137429,Arizona,M,866.0,1,4,0,25,25.0,387,453.0,428,491.0,24381
127171,TX,F,1223.0,22,1,62,9,15.0,313,419.0,444,538.0,17822
167517,CA,F,2324.0,64,13,64,10,25.0,374,404.0,445,484.0,14229
14386,MO,F,2528.0,53,4,44,24,10.0,439,591.0,542,686.0,32768
184011,WA,F,1183.0,26,0,52,37,25.0,217,528.0,379,628.0,24703
121967,TX,M,655.0,0,40,41,8,15.0,318,315.0,328,324.0,8044
20194,NC,female,399.0,0,0,79,6,10.0,211,259.0,249,295.0,9617
84967,MN,M,418.0,0,0,88,10,15.0,190,290.0,244,403.0,13707
93684,IL,M,595.0,0,2,63,8,11.0,385,394.0,406,419.0,12802
92802,IL,M,0.0,0,0,0,11,10.0,0,0.0,0,0.0,0
24900,SC,F,548.0,2,0,72,11,25.0,289,327.0,340,388.0,11933
121926,TX,F,1125.0,0,2,55,10,20.0,227,287.0,246,279.0,15743
12003,CA,F,3626.0,96,9,45,12,20.0,749,785.0,795,838.0,30685
7852,NE,F,503.0,0,0,61,8,10.0,261,267.0,290,308.0,9917
111137,AR,Female,545.0,1,0,59,17,21.0,257,265.0,301,301.0,10669
47688,AL,F,455.0,1,0,84,12,10.0,257,350.0,321,389.0,13452
25576,GA,M,1201.0,3,3,52,7,21.0,317,408.0,426,507.0,19960
127392,TX,M,592.0,0,0,53,16,23.0,188,406.0,240,359.0,14406
77495,WI,F,614.0,1,1,88,7,10.0,340,388.0,377,428.0,14439
87210,MT,female,423.0,0,2,75,11,20.0,256,296.0,295,344.0,10311
93218,IL,M,302.0,0,11,67,11,10.0,208,216.0,207,203.0,5668
184974,AK,F,1157.0,8,8,33,7,10.0,365,514.0,448,559.0,21892
136768,CA,F,2312.0,63,7,44,6,2.0,456,516.0,531,589.0,21372
42724,FL,M,440.0,0,3,41,9,25.0,164,186.0,220,254.0,8444
82313,MN,F,569.0,1,1,84,9,15.0,276,315.0,317,350.0,12795
132820,WY,F,680.0,1,3,39,9,15.0,353,393.0,406,457.0,14347
51683,TN,M,690.0,1,5,57,5,5.0,194,371.0,263,411.0,13120
93538,IL,F,438.0,17,0,58,20,36.0,159,146.0,165,156.0,3975
145407,CA,F,2166.0,68,8,52,8,10.0,415,402.0,457,445.0,16471
55553,MS,M,394.0,0,0,89,25,20.0,188,220.0,227,252.0,8350
58447,KY,F,630.0,0,8,55,9,10.0,300,327.0,321,361.0,13719
159424,CA,M,3276.0,92,15,40,25,75.0,358,478.0,436,555.0,23535
34649,FL,F,1171.0,9,5,20,5,7.0,483,512.0,544,570.0,19553
50154,TN,M,1103.0,3,2,74,15,15.0,467,503.0,497,524.0,17130
77432,WI,male,673.0,0,2,88,11,15.0,293,335.0,296,348.0,12900
152821,CA,F,1633.0,8,9,13,5,11.0,286,318.0,306,351.0,16765
57964,KY,M,428.0,4,1,71,9,12.0,166,304.0,240,334.0,13608
188385,TX,F,262.0,0,0,67,15,5.0,150,194.0,186,228.0,8475
65899,MI,F,905.0,0,11,70,7,10.0,470,533.0,549,605.0,21564
171302,CA,F,1693.0,23,6,58,11,15.0,423,467.0,457,492.0,17493
38106,FL,F,1806.0,33,38,5,2,3.0,243,312.0,338,450.0,22969
35906,FL,F,683.0,2,4,32,15,15.0,284,325.0,313,368.0,12396
4513,MI,M,630.0,0,3,75,13,20.0,355,396.0,395,437.0,15914
14272,AR,Female,389.0,0,1,69,12,20.0,207,234.0,253,286.0,9933
1779,AR,M,417.0,0,6,42,13,12.5,131,199.0,200,282.0,6858
180512,WA,male,731.0,1,4,53,6,10.0,304,355.0,349,382.0,13513
41065,NV,F,1569.0,22,3,44,12,15.0,673,672.0,785,781.0,25775
111949,AR,Female,335.0,0,0,76,4,5.0,166,207.0,207,239.0,8297
35043,FL,M,1357.0,26,4,30,13,16.0,521,534.0,571,587.0,20642
86311,SD,U,530.0,0,1,80,5,6.0,309,375.0,276,375.0,11438
182293,WA,male,883.0,6,2,66,14,19.0,294,315.0,355,363.0,13642
179023,WA,male,982.0,0,5,61,20,35.0,318,388.0,341,384.0,12744
65481,MI,M,663.0,0,5,64,15,20.0,432,501.0,483,534.0,16668
21144,NC,M,827.0,8,1,60,6,6.0,240,275.0,297,319.0,12413
9390,MI,F,266.0,0,16,72,8,5.0,146,167.0,217,211.0,7863
157973,CA,M,1967.0,45,8,15,10,12.0,371,409.0,403,436.0,24029
176890,OR,F,470.0,1,6,45,5,8.0,305,339.0,318,355.0,11035
65181,MI,M,626.0,2,2,83,9,11.0,356,388.0,392,440.0,16309
181083,WA,male,1521.0,33,3,64,8,5.0,412,422.0,497,543.0,19703
175951,OR,F,584.0,0,7,51,10,15.0,282,314.0,318,347.0,13789
20966,NC,female,588.0,0,2,56,19,20.0,257,288.0,285,318.0,10225
91779,IL,F,1063.0,0,5,79,20,20.0,294,360.0,354,434.0,18383
98099,IL,F,588.0,2,1,85,13,21.0,272,345.0,331,387.0,13570
32485,FL,F,663.0,3,3,24,11,37.0,293,315.0,305,340.0,12675
111284,AR,Female,582.0,0,1,61,4,5.0,292,308.0,323,340.0,10930
15651,NC,female,1497.0,21,1,76,6,10.0,581,678.0,667,762.0,30594
96220,IL,F,281.0,0,0,83,7,14.0,280,314.0,274,342.0,10874
73221,MI,M,784.0,2,5,67,11,10.0,289,378.0,332,400.0,12840
170143,CA,F,1722.0,39,13,59,4,5.0,404,420.0,411,433.0,13454
43884,FL,M,645.0,1,6,7,5,5.0,226,249.0,257,284.0,13007
61338,IN,M,544.0,0,5,68,5,5.0,330,403.0,360,433.0,14398
82636,MN,F,896.0,6,2,70,8,15.0,291,335.0,340,438.0,17357
190730,NV,M,398.0,0,3,39,8,14.0,248,303.0,292,337.0,11618
121071,TX,F,900.0,3,15,43,13,15.0,273,337.0,336,455.0,19298
94386,IL,M,1421.0,24,6,81,5,6.0,435,604.0,534,662.0,18555
31094,GA,F,405.0,0,1,81,6,5.0,166,208.0,215,254.0,7997
58463,KY,M,297.0,0,0,72,21,10.0,176,178.0,185,187.0,5972
160716,KS,F,317.0,0,3,64,4,7.0,231,249.0,241,249.0,17155
156414,CA,F,2184.0,67,25,38,12,20.0,351,376.0,394,419.0,16480
137592,Arizona,M,0.0,0,0,0,17,25.0,0,0.0,0,0.0,0
130840,CO,M,1848.0,40,3,24,8,20.0,643,688.0,705,765.0,27612
133176,ID,,2111.0,53,4,26,16,50.0,320,408.0,444,550.0,28034
164044,CA,M,5795.0,99,17,36,11,15.0,1329,1326.0,1201,1204.0,57002
190746,AL,Male,710.0,0,3,50,10,11.0,402,429.0,433,457.0,14119
52116,NC,female,680.0,2,3,60,9,10.0,236,279.0,277,318.0,11568
42913,FL,M,950.0,3,5,16,7,5.0,357,449.0,420,469.0,18756
124143,TX,M,846.0,0,1,73,5,6.0,538,541.0,595,602.0,18861
47385,AL,Male,2432.0,64,0,62,15,15.0,1273,1332.0,1057,1105.0,55765
92312,IL,F,3573.0,98,15,70,10,24.0,1245,1474.0,1065,1179.0,83519
114208,OK,M,393.0,0,1,65,15,50.0,195,212.0,222,221.0,10232
127744,TX,M,600.0,0,0,77,8,15.0,420,461.0,467,479.0,17725
86696,ND,F,469.0,0,0,79,19,25.0,293,354.0,331,398.0,13446
177131,OR,F,605.0,0,3,47,12,10.0,223,326.0,283,323.0,12224
42689,FL,F,711.0,0,12,7,3,4.0,267,305.0,307,363.0,15229
7879,CA,F,1072.0,6,14,63,17,25.0,284,306.0,378,427.0,14572
13089,MI,F,782.0,1,0,89,20,34.0,462,475.0,498,504.0,15816
98085,IL,M,464.0,0,0,84,10,10.0,225,291.0,277,364.0,12445
5614,CA,M,1803.0,20,13,13,13,19.0,281,418.0,364,492.0,24681
122198,TX,F,1329.0,1,13,38,6,6.0,685,727.0,689,743.0,21941
131537,AL,F,408.0,1,0,87,8,7.0,215,253.0,259,286.0,9667
171609,CA,F,1537.0,19,13,58,13,20.0,495,509.0,528,544.0,17689
47914,AL,F,488.0,0,0,82,4,5.0,300,314.0,282,311.0,10516
25226,SC,M,799.0,0,0,70,9,12.5,429,445.0,421,467.0,15469
158567,CA,,1722.0,13,10,62,6,6.0,324,406.0,365,408.0,15603
103535,MO,F,365.0,0,0,70,13,15.0,215,249.0,269,296.0,9330
13394,IL,F,1204.0,5,7,72,7,15.0,444,514.0,491,557.0,18966
45870,FL,M,518.0,0,7,12,9,20.0,184,213.0,228,264.0,11126
169703,CA,F,2486.0,73,7,71,3,25.0,475,508.0,516,543.0,26926
147484,CA,M,5439.0,98,18,45,12,12.0,984,1029.0,961,1004.0,42403
151907,CA,F,3477.0,90,14,37,5,6.0,424,601.0,528,629.0,27103
152283,CA,F,2813.0,81,10,12,10,10.0,313,366.0,388,474.0,23850
146742,CA,M,3909.0,98,16,45,11,15.0,870,886.0,878,901.0,34835
68240,MI,M,237.0,0,3,58,12,25.0,255,250.0,274,274.0,12378
24975,SC,F,545.0,1,0,80,15,20.0,302,316.0,324,338.0,12022
25027,SC,M,482.0,1,0,81,5,5.0,239,282.0,287,335.0,11149
184269,WA,,506.0,0,11,37,10,10.0,274,320.0,310,356.0,12932
187915,NJ,F,1344.0,7,4,75,3,20.0,436,468.0,439,472.0,14568
16972,NC,M,621.0,0,1,81,10,12.0,267,328.0,300,352.0,11523
126469,TX,M,564.0,1,7,73,8,15.0,199,207.0,274,288.0,10369
42548,FL,F,398.0,0,8,42,8,11.0,193,207.0,195,210.0,6768
72416,MI,M,667.0,0,4,68,6,5.0,333,380.0,345,395.0,12506
118163,TX,M,948.0,1,8,54,5,5.0,545,604.0,655,684.0,20038
174833,OR,F,953.0,1,3,45,13,20.0,319,379.0,387,455.0,15729
19623,NC,female,1070.0,24,1,67,6,14.0,384,420.0,435,476.0,17806
159506,CA,M,1029.0,5,2,64,5,10.0,415,401.0,408,413.0,17789
153743,CA,M,1325.0,4,18,38,16,26.0,381,458.0,403,464.0,19380
100447,MO,F,806.0,0,4,81,4,3.0,357,393.0,386,441.0,14575
126403,TX,F,339.0,0,27,58,8,10.0,158,161.0,212,207.0,5445
77695,WI,male,1040.0,5,2,79,15,20.0,492,505.0,549,569.0,18196
18266,NC,M,487.0,0,1,76,5,5.0,273,308.0,275,314.0,13272
80893,WI,male,498.0,0,0,87,8,25.0,278,348.0,357,390.0,13894
169553,CA,F,942.0,6,14,58,5,10.0,204,254.0,306,304.0,10323
30450,GA,F,1156.0,5,1,56,31,50.0,420,617.0,541,655.0,22639
98220,IL,M,331.0,0,0,72,7,10.0,195,288.0,255,314.0,11368
134833,UT,M,498.0,0,8,70,5,6.0,139,229.0,246,299.0,7461
179014,WA,F,904.0,2,3,46,13,23.0,296,372.0,330,407.0,17248
77023,IA,M,324.0,0,11,47,12,15.0,146,192.0,186,202.0,8170
10028,CA,M,1771.0,13,9,45,11,20.0,314,335.0,322,341.0,17567
20522,NC,M,1203.0,10,1,51,15,15.0,462,473.0,497,543.0,17989
82065,MN,M,737.0,0,0,83,8,10.0,506,504.0,472,469.0,13295
20769,NC,M,504.0,1,0,81,5,5.0,191,228.0,246,287.0,9564
160970,CA,M,931.0,2,8,50,5,5.0,307,318.0,332,343.0,12060
174609,OR,F,819.0,2,1,41,7,10.0,259,275.0,331,367.0,13539
127166,TX,J,1490.0,25,7,56,18,30.0,612,645.0,733,818.0,38526
155967,CA,F,2521.0,63,38,45,5,5.0,412,424.0,512,516.0,13961
14790,CA,M,4068.0,99,20,37,6,15.0,753,821.0,748,872.0,31920
20583,NC,female,810.0,1,2,56,8,14.0,441,457.0,489,503.0,17642
185934,CA,F,1364.0,15,50,43,18,25.0,244,255.0,296,308.0,6939
109449,LA,F,456.0,0,1,67,11,12.0,238,263.0,281,317.0,10293
64115,IN,M,501.0,0,0,65,7,15.0,359,407.0,385,445.0,16856
154202,CA,F,810.0,2,15,32,12,50.0,180,214.0,217,264.0,12413
153001,CA,M,1960.0,46,10,33,6,5.0,265,321.0,362,469.0,17243
154216,CA,F,770.0,3,10,45,4,13.0,213,264.0,276,313.0,11794
174976,OR,F,619.0,1,1,53,12,15.0,244,271.0,300,324.0,13392
140547,NM,M,544.0,1,2,44,20,20.0,259,305.0,322,341.0,11638
169371,CA,F,1436.0,16,7,66,25,20.0,308,347.0,338,372.0,11970
167100,CA,M,3223.0,89,9,59,6,10.0,487,516.0,568,597.0,22177
157295,CA,U,5500.0,99,8,50,11,35.0,365,424.0,456,614.0,31227
